account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินสดรับจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,เงินสดรับจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,531700,539999,"['599,000']"
เงินสดจ่ายจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,เงินสดจ่ายจากการเปลี่ยนแปลงส่วนได้เสียในบริษัทย่อยที่ไม่ได้มีผลทำให้สูญเสียการควบคุม,531800,539999,"['(22,715)']"
เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นเพิ่มขึ้น,เงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นเพิ่มขึ้น,530100,539999,"['22,248,244']"
เงินสดรับจากเงินกู้ยืมระยะยาว,เงินสดรับจากเงินกู้ยืมระยะยาว,530320,530300,"['1,526,097']"
เงินสดจ่ายเพื่อชำระเงินกู้ยืมระยะยาว,เงินสดจ่ายเพื่อชำระเงินกู้ยืมระยะยาว,530420,530400,"['(3,290,731)']"
เงินสดจ่ายเพื่อชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายเพื่อชำระหนี้สินตามสัญญาเช่า,530500,539999,"['(1,520,443)']"
เงินสดรับจากการออกหุ้นกู้,เงินสดรับจากการออกหุ้นกู้,530700,539999,"['29,949,167']"
เงินสดจ่ายเพื่อไถ่ถอนหุ้นกู้,เงินสดจ่ายเพื่อไถ่ถอนหุ้นกู้,530800,539999,"['(29,944,631)']"
จ่ายเงินปันผลให้ผู้ถือหุ้นของบริษัท,จ่ายเงินปันผล,539800,539999,"['(11,999,516)']"
จ่ายเงินปันผลให้ส่วนได้เสียที่ไม่มีอำนาจควบคุม,จ่ายเงินปันผลให้ส่วนได้เสียที่ไม่มีอำนาจควบคุม,539800,539999,"['(1,932,650)']"
จ่ายดอกเบี้ยและต้นทุนทางการเงินอื่น,จ่ายดอกเบี้ยและต้นทุนทางการเงินอื่น,539600,539999,"['(4,377,060)']"
กระแสเงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมจัดหาเงิน,กระแสเงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมจัดหาเงิน,539999,509999,"['1,234,762']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)-สุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)-สุทธิ,509999,599999,"['7,537,268']"
ผลกระทบของอัตราแลกเปลี่ยนที่มีต่อเงินสดและรายการเทียบเท่าเงินสด,ผลกระทบของอัตราแลกเปลี่ยนที่มีต่อเงินสดและรายการเทียบเท่าเงินสด,540100,599999,"['916,508']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,599999,"['35,992,841']"
เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,599999,,"['44,446,617']"
