account_name,taxonomy_account_name,account_code,values
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,"['51,905', '0.0']"
รายได้จากบัตรเครดิต,รายได้จากบัตรเครดิต,410109,"['3,919,037', '3,837,550']"
รายได้จากการให้กู้ยืม,รายได้จากการให้กู้ยืม,410109,"['5,088,540', '4,996,614']"
รายได้จากการให้เช่าซื้อ,รายได้จากการให้เช่าซื้อ,410110,"['487,800', '124,942']"
หนี้สูญรับคืน,หนี้สูญรับคืน,430700,"['891,935', '862,353']"
กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,439790,"['167,108', '167,108']"
รายได้จากการให้บริการติดตามหนี้,รายได้จากการให้บริการติดตามหนี้,410103,"['113,053', '0.0']"
รายได้จากธุรกิจนายหน้าประกันภัย,รายได้จากธุรกิจนายหน้าประกันภัย,410119,"['330,004', '330,004']"
รายได้จากเงินปันผล,รายได้จากเงินปันผล,410202,"['0.0', '140,600']"
อื่นๆ,อื่นๆ,410200,"['138,085', '68,996']"
ค่าใช้จ่ายในการดำเนินงานและการบริหาร,ค่าใช้จ่ายในการดำเนินงานและการบริหาร,422120,"['4,005,143', '3,662,101']"
ค่าตอบแทนกรรมการและผู้บริหาร,ค่าตอบแทนกรรมการและผู้บริหาร,422600,"['93,488', '73,804']"
ขาดทุนจากการด้อยค่าสินทรัพย์,ขาดทุนจากการด้อยค่าสินทรัพย์,430900,"['4,341', '4,341']"
ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,439740,"['1,790', '1,931']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,"['1,101,120', '1,081,517']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,"['4,042,640', '3,944,881']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,"['379,305', '322,238']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409991,"['1,507,735', '1,437,354']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,"['1,459,188', '1,437,354']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,"['48,547', '0.0']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,"['5.84', '5.75']"
-ส่วนที่เป็นของบริษัทใหญ่,-ส่วนที่เป็นของบริษัทใหญ่,440500,"['19,502', '0.0']"
-ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,-ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,440500,"['22,362', '0.0']"
ผลกำไรจากการป้องกันความเสี่ยงกระแสเงินสด,ผลกำไรจากการป้องกันความเสี่ยงกระแสเงินสด,440500,"['69,066', '69,066']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,"['1,618,665', '1,506,420']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,"['1,547,756', '1,506,420']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,"['70,909', '0.0']"
กำไรสำหรับงวด,กำไรสำหรับงวด,510100,"['1,507,735', '1,437,354']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,514900,"['379,305', '322,238']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,"['4,042,640', '3,944,881']"
ขาดทุนจากการด้อยค่าสินทรัพย์,ขาดทุนจากการด้อยค่าสินทรัพย์,511700,"['4,341', '4,341']"
ค่าเสื่อมราคาส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์สิทธิการใช้,ค่าเสื่อมราคาส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์สิทธิการใช้,510310,"['381,679', '330,621']"
ค่าตัดจำหน่ายสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,ค่าตัดจำหน่ายสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,510320,"['130,486', '107,812']"
ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,511500,"['1,790', '1,931']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,514910,"['35,090', '31,188']"
ค่าใช้จ่ายโครงการสะสมหุ้นสําหรับพนักงาน,ค่าใช้จ่ายโครงการสะสมหุ้นสําหรับพนักงาน,510700,"['10,902', '8,937']"
กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,511610,"['(167,108)', '(167,108)']"
(กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจากอัตราแลกเปลี่ยน,(กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจากอัตราแลกเปลี่ยน,510800,"['0.0', '682']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,514720,"['(7,054,660)', '(6,363,454)']"
กำไรจากการยกเลิกสัญญาเช่า,กำไรจากการยกเลิกสัญญาเช่า,515000,"['(190)', '(190)']"
รายได้จากเงินปันผล,รายได้จากเงินปันผล,514710,"['0.0', '(140,600)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,514800,"['1,101,120', '1,081,517']"
ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,515800,"['(4,036,243)', '(3,611,619)']"
เงินให้สินเชื่อจากการซื้อลูกหนี้,เงินให้สินเชื่อจากการซื้อลูกหนี้,515800,"['(41,695)', '0.0']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,516600,"['23,625', '(768)']"
สินทรัพย์ไม่หมุนเวียนอื่น,สินทรัพย์ไม่หมุนเวียนอื่น,516600,"['6,819', '4,448']"
เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,517600,"['(267,353)', '(237,339)']"
หนี้สินหมุนเวียนอื่น,หนี้สินหมุนเวียนอื่น,518300,"['30,434', '48,274']"
หนี้สินไม่หมุนเวียนอื่น,หนี้สินไม่หมุนเวียนอื่น,518300,"['342', '1,143']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,519500,"['7,061,140', '6,369,424']"
เงินปันผลรับ,เงินปันผลรับ,519700,"['0.0', '140,600']"
จ่ายต้นทุนทางการเงิน,จ่ายต้นทุนทางการเงิน,519600,"['(1,061,824)', '(1,044,592)']"
ภาษีเงินได้จ่ายออก,ภาษีเงินได้จ่ายออก,519900,"['(660,395)', '(615,819)']"
จ่ายผลประโยชน์พนักงาน,จ่ายผลประโยชน์พนักงาน,518700,"['(1,016)', '(889)']"
