account_name,taxonomy_account_name,account_code,values
-ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,-ลูกหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,515500,"['(210,329,055)', '(210,329,055)']"
-ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,-ลูกหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,515600,"['(343,467,817)', '(343,467,817)']"
-เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นประกัน,-เงินลงทุนตามวิธีมูลค่ายุติธรรมผ่านกำไรหรือขาดทุนที่ไม่ได้วางเป็นประกัน,516100,"['276,078,652', '276,078,652']"
-สินทรัพย์อื่น,-สินทรัพย์อื่น,516600,"['(34,518,477)', '(34,518,477)']"
-เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,-เจ้าหนี้สำนักหักบัญชีและบริษัทหลักทรัพย์,517300,"['(14,029,075)', '(14,029,075)']"
-เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,-เจ้าหนี้ธุรกิจหลักทรัพย์และสัญญาซื้อขายล่วงหน้า,517400,"['74,857,059', '74,857,059']"
-หนี้สินอื่น,-หนี้สินอื่น,518300,"['18,345,868', '18,345,868']"
-จ่ายดอกเบี้ย,-จ่ายดอกเบี้ย,519600,"['(682,160)', '(682,160)']"
-รับดอกเบี้ย,-รับดอกเบี้ย,519500,"['25,001,158', '25,001,158']"
-เงินปันผลรับ,-เงินปันผลรับ,519700,"['591,170', '591,170']"
-จ่ายผลประโยชน์พนักงาน,-จ่ายผลประโยชน์พนักงาน,518700,"['(984,333)', '(984,333)']"
-ภาษีเงินได้รับคืน,-ภาษีเงินได้รับคืน,519900,"['495,820', '495,820']"
-จ่ายภาษีเงินได้,-จ่ายภาษีเงินได้,519900,"['(33,164,279)', '(33,164,279)']"
เงินสดสุทธิใช้ไปในกิจกรรมดำเนินงาน,เงินสดสุทธิใช้ไปในกิจกรรมดำเนินงาน,519999,"['(383,746,061)', '(383,746,061)']"
เงินสดรับจากการขายเงินลงทุนตามวิธีราคาทุนตัดจำหน่ายที่ไม่ได้วางเป็นประกัน,เงินสดรับจากการขายเงินลงทุนตามวิธีราคาทุนตัดจำหน่ายที่ไม่ได้วางเป็นประกัน,520800,"['155,636,295', '155,636,295']"
