account_name,taxonomy_account_name,account_code,values
ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,ค่าเสื่อมราคาและรายจ่ายตัดบัญชี,510300,"['25,180,308', '25,180,308']"
ผลกำไรจากการเปลี่ยนแปลงในมูลค่ายุติธรรมในเงินลงทุน,ผลกำไรจากการเปลี่ยนแปลงในมูลค่ายุติธรรมในเงินลงทุน,511400,"['(80,128)', '(79,903)']"
(กำไร)ขาดทุนจากการขายเงินลงทุน,(กำไร) ขาดทุนจากการขายเงินลงทุนอื่น,511000,"['2,022', '2,022']"
ขาดทุนจากการด้อยค่าการตัดจำหน่ายและการจำหน่ายสินทรัพย์,ขาดทุนจากการด้อยค่าการตัดจำหน่ายและการจำหน่ายสินทรัพย์,511520,"['47,181', '47,171']"
ภาระผูกพันหนี้สินผลประโยชน์พนักงาน,ภาระผูกพันหนี้สินผลประโยชน์พนักงาน,514910,"['8,710,010', '8,710,010']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,514800,"['3,159,032', '3,159,032']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,514720,"['(6,987,815)', '(648,197)']"
รายได้เงินปันผล,รายได้เงินปันผล,514710,"['(8,860,497)', '(7,338,915)']"
กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,กำไรจากการดำเนินงานก่อนการเปลี่ยนแปลงในสินทรัพย์และหนี้สินดำเนินงาน,519997,"['249,066,453', '249,183,080']"
รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน,รายได้ค่าธรรมเนียมและบริการค้างรับจากธุรกิจจัดการลงทุน,515700,"['(34,373,245)', '(34,373,245)']"
เงินลงทุนที่ไม่ได้วางเป็นประกัน,เงินลงทุนที่ไม่ได้วางเป็นประกัน,516100,"['50,753,651', '41,088,568']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,"['(9,380,100)', '(9,442,207)']"
จ่ายชำระหนี้สินผลประโยชน์พนักงาน,จ่ายชำระหนี้สินผลประโยชน์พนักงาน,518700,"['(6,194,879)', '(6,194,879)']"
ค่าใช้จ่ายค้างจ่าย,ค่าใช้จ่ายค้างจ่าย,518900,"['(34,030,500)', '(33,961,380)']"
หนี้สินอื่น,หนี้สินอื่น,518300,"['3,157,499', '3,172,289']"
เงินสดรับจากการดำเนินงาน,เงินสดรับจากการดำเนินงาน,519998,"['218,998,879', '209,472,226']"
ภาษีเงินได้จ่ายออก,ภาษีเงินได้จ่ายออก,519900,"['(28,303,378)', '(26,899,874)']"
เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,519999,"['190,695,501', '182,572,352']"
เงินสดจ่ายซื้ออุปกรณ์,เงินสดจ่ายซื้ออุปกรณ์,521710,"['(717,112)', '(717,112)']"
เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,521720,"['(3,879,631)', '(3,879,631)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,529500,"['217,660', '78,786']"
เงินปันผลรับ,เงินปันผลรับ,529700,"['8,860,497', '18,215,545']"
เงินสดสุทธิได้มาจากกิจกรรมลงทุน,เงินสดสุทธิได้มาจากกิจกรรมลงทุน,529999,"['4,481,414', '13,697,588']"
จ่ายเงินปันผล,จ่ายเงินปันผล,539800,"['(138,177,279)', '(138,177,279)']"
จ่ายชำระหนี้สินตามสัญญาเช่า,จ่ายชำระหนี้สินตามสัญญาเช่า,530500,"['(20,836,704)', '(20,836,704)']"
จ่ายดอกเบี้ย,จ่ายดอกเบี้ย,539600,"['(3,157,370)', '(3,157,370)']"
เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,เงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,"['(162,171,353)', '(162,171,353)']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,509999,"['33,005,562', '34,098,587']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,"['93,804,441', '87,920,469']"
เงินสดและรายการเทียบเท่าเงินสดณวันปลายงวด,เงินสดและรายการเทียบเท่าเงินสดณวันปลายงวด,599999,"['126,810,003', '122,019,056']"
