account_name,taxonomy_account_name,account_code,values
หุ้นกู้ระยะยาว-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,หุ้นกู้ระยะยาว-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,221830,"['65,705,950', '51,415,889']"
หนี้สินตามสัญญาเช่า-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,หนี้สินตามสัญญาเช่า-สุทธิจากส่วนที่ถึงกำหนดชำระภายในหนึ่งปี,222400,"['864,159', '207,360']"
เจ้าหนี้เงินประกันผลงาน,เจ้าหนี้เงินประกันผลงาน,222220,"['308,116', '985']"
สำรองผลประโยชน์ระยะยาวของพนักงาน,สำรองผลประโยชน์ระยะยาวของพนักงาน,222700,"['1,789,522', '161,778']"
ประมาณการหนี้สินระยะยาว,ประมาณการหนี้สินระยะยาว,222800,"['1,236,502', '-']"
หนี้สินภาษีเงินได้รอการตัดบัญชี,หนี้สินภาษีเงินได้รอการตัดบัญชี,223200,"['3,068,774', '532,156']"
หนี้สินทางการเงินไม่หมุนเวียนอื่น,หนี้สินทางการเงินไม่หมุนเวียนอื่น,222290,"['265,898', '-']"
หนี้สินไม่หมุนเวียนอื่น,หนี้สินไม่หมุนเวียนอื่น,229900,"['2,031,941', '2,402']"
รวมหนี้สินไม่หมุนเวียน,รวมหนี้สินไม่หมุนเวียน,229999,"['131,111,931', '52,320,570']"
รวมหนี้สิน,รวมหนี้สิน,209999,"['170,659,269', '80,186,049']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท({{date_three}}:หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท),หุ้นสามัญจดทะเบียน,310120,"['74,037,674', '74,037,674']"
หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท({{date_three}}:หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท),หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท({{date_three}}:หุ้นสามัญ{{number}}หุ้นมูลค่าหุ้นละ{{number}}บาท),310220,"['52,670,554', '52,670,554']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,"['10,410,943', '10,410,943']"
ส่วนเกินทุนจากการแปลงสภาพหุ้นกู้,ส่วนเกินทุนจากการแปลงสภาพหุ้นกู้,319990,"['1,356,597', '1,356,597']"
ส่วนต่ำกว่าทุนจากการรวมธุรกิจภายใต้การควบคุมเดียวกัน,ส่วนต่ำกว่าทุนจากการรวมธุรกิจภายใต้การควบคุมเดียวกัน,319916,"['(3,371,978)', '(3,464,772)']"
ส่วนเกินทุนจากการเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย/ธุรกิจ,ส่วนเกินทุนจากการเปลี่ยนแปลงสัดส่วนการถือหุ้นในบริษัทย่อย/ธุรกิจ,319921,"['6,418,736', '-']"
จัดสรรแล้ว-สำรองตามกฎหมาย,จัดสรรแล้ว-สำรองตามกฎหมาย,310611,"['3,432,123', '3,432,123']"
กำไรสะสมก่อนหักรายการตั้งพักกำไรจากการขายทรัพย์สินให้บริษัทร่วมสุทธิและรายการปรับปรุงภายใต้วิธีส่วนได้เสีย,กำไรสะสมก่อนหักรายการตั้งพักกำไรจากการขายทรัพย์สินให้บริษัทร่วมสุทธิและรายการปรับปรุงภายใต้วิธีส่วนได้เสีย,310620,"['1,907,487', '7,588,764']"
รายการตั้งพักกำไรจากการขายทรัพย์สินให้บริษัทร่วมสุทธิและรายการปรับปรุงภายใต้วิธีส่วนได้เสีย,รายการตั้งพักกำไรจากการขายทรัพย์สินให้บริษัทร่วมสุทธิและรายการปรับปรุงภายใต้วิธีส่วนได้เสีย,310620,"['(13,621,437)', '-']"
องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,องค์ประกอบอื่นของส่วนของผู้ถือหุ้น,319990,"['2,032,563', '1,782,016']"
ส่วนของผู้ถือหุ้นของบริษัทฯ,ส่วนของผู้ถือหุ้นของบริษัทฯ,319999,"['61,235,588', '73,776,225']"
ส่วนของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,ส่วนของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,320130,"['25,847,042', '-']"
รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,309998,"['87,082,630', '73,776,225']"
รวมหนี้สินและส่วนของผู้ถือหุ้น,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,"['257,741,899', '153,962,274']"
รายได้จากการบริการและการขาย,รายได้จากการบริการและการขาย,410101,"['2,983,431', '56,987']"
รายได้จากการให้บริการรับเหมา,รายได้จากการให้บริการรับเหมา,410103,"['1,525,645', '-']"
รายได้จากการให้เช่า,รายได้จากการให้เช่า,410106,"['70,578', '5,870']"
รายได้เงินปันผล,รายได้เงินปันผล,410202,"['28,937', '1,664,128']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['1,011,971', '191,832']"
กำไรจากการขายเงินลงทุนในบริษัทร่วม,รายได้อื่น,410200,"['236,295', '-']"
กำไรจากการขายที่ดิน,รายได้อื่น,410200,"['21,200', '-']"
อื่นๆ,อื่นๆ,410200,"['33,354', '39,549']"
ต้นทุนการบริการและการขาย,ต้นทุนการบริการและการขาย,420420,"['1,687,138', '79,573']"
ต้นทุนการให้บริการรับเหมา,ต้นทุนการให้บริการรับเหมา,420420,"['1,405,969', '-']"
ค่าใช้จ่ายในการขาย,ค่าใช้จ่ายในการขาย,422110,"['210,002', '277']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,"['664,197', '281,781']"
ขาดทุนจากการขายเงินลงทุนในบริษัทย่อยและบริษัทร่วม,ค่าใช้จ่ายอื่น,429800,"['-', '47,002']"
ขาดทุนจากตราสารทางการเงิน,ขาดทุนจากตราสารทางการเงิน,439720,"['119,067', '117,287']"
ส่วนแบ่งขาดทุนจากเงินลงทุนในการร่วมค้า,ส่วนแบ่งขาดทุนจากเงินลงทุนในการร่วมค้า,431100,"['(8,850)', '-']"
ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,ส่วนแบ่งขาดทุนจากเงินลงทุนในบริษัทร่วม,431100,"['(107,367)', '-']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,"['(935,915)', '(537,513)']"
ภาษีเงินได้,ภาษีเงินได้,439800,"['(301,360)', '2,262']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409991,"['471,546', '897,195']"
ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศของบริษัทร่วม,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินที่เป็นเงินตราต่างประเทศของบริษัทร่วม,440500,"['(30,177)', '-']"
กำไรจากการป้องกันความเสี่ยงในกระแสเงินสด-สุทธิจากภาษีเงินได้,กำไรจากการป้องกันความเสี่ยงในกระแสเงินสด-สุทธิจากภาษีเงินได้,440200,"['268,631', '-']"
ขาดทุนจากการป้องกันความเสี่ยงของเงินลงทุนสุทธิในหน่วยงานต่างประเทศ-สุทธิจากภาษีเงินได้,ขาดทุนจากการป้องกันความเสี่ยงของเงินลงทุนสุทธิในหน่วยงานต่างประเทศ-สุทธิจากภาษีเงินได้,440300,"['(5,016)', '-']"
การเปลี่ยนแปลงสุทธิในต้นทุนป้องกันความเสี่ยง-สุทธิจากภาษีเงินได้,การเปลี่ยนแปลงสุทธิในต้นทุนป้องกันความเสี่ยง-สุทธิจากภาษีเงินได้,440200,"['(745)', '-']"
กำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น-สุทธิจากภาษีเงินได้,กำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น-สุทธิจากภาษีเงินได้,450200,"['318,023', '86,072']"
ส่วนแบ่งกำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่นของบริษัทร่วม,ส่วนแบ่งกำไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่นของบริษัทร่วม,450500,"['(182,300)', '-']"
กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จอื่นสำหรับงวด,409998,"['368,416', '86,072']"
กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขาดทุนเบ็ดเสร็จรวมสำหรับงวด,409999,"['839,962', '983,267']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ผู้ถือหุ้นบริษัทใหญ่,460100,"['474,091', '897,195']"
ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,การแบ่งปันกำไร (ขาดทุน) สุทธิ : ส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,"['(2,545)', '']"
ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,ส่วนที่เป็นของผู้ถือหุ้นของบริษัทฯ,470100,"['639,332', '983,267']"
ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,ส่วนที่เป็นของผู้มีส่วนได้เสียที่ไม่มีอำนาจควบคุมของบริษัทย่อย,470200,"['200,630', '']"
กำไรส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ,กำไรส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ,480100,"['0.036', '0.068']"
กำไรส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ,กำไรส่วนที่เป็นของผู้ถือหุ้นบริษัทฯ,480200,"['0.036', '0.068']"
รายได้จากการบริการและการขาย,รายได้จากการบริการและการขาย,410101,"['5,785,733', '109,059']"
รายได้จากการให้บริการรับเหมา,รายได้จากการให้บริการรับเหมา,410103,"['2,653,565', '-']"
รายได้จากการให้เช่า,รายได้จากการให้เช่า,410106,"['143,482', '11,850']"
รายได้เงินปันผล,รายได้เงินปันผล,410202,"['76,975', '1,695,400']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,"['1,981,987', '351,141']"
กำไรจากการขายเงินลงทุนในบริษัทร่วม,กำไรจากการขายเงินลงทุนในบริษัทร่วม,410200,"['410,681', '-']"
กำไรจากการขายที่ดิน,กำไรจากการขายที่ดิน,410200,"['21,200', '-']"
อื่นๆ,อื่นๆ,410200,"['119,688', '92,701']"
รวมรายได้,รวมรายได้,419999,"['11,193,311', '2,260,151']"
ต้นทุนการบริการและการขาย,ต้นทุนการบริการและการขาย,420420,"['3,285,371', '157,181']"
ต้นทุนการให้บริการรับเหมา,ต้นทุนการให้บริการรับเหมา,420420,"['2,439,565', '-']"
ค่าใช้จ่ายในการขาย,ค่าใช้จ่ายในการขาย,422110,"['380,045', '484']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,"['1,287,530', '578,805']"
ขาดทุนจากการขายเงินลงทุนในบริษัทย่อยและบริษัทร่วม,ขาดทุนจากการขายเงินลงทุนในบริษัทย่อยและบริษัทร่วม,429800,"['-', '213,508']"
ขาดทุนจากตราสารทางการเงิน,ขาดทุนจากตราสารทางการเงิน,429800,"['367,940', '384,567']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,"['7,760,451', '1,334,545']"
