account_name,taxonomy_account_name,account_code,values
กำไรเบ็ดเสร็จรวมสำหรับงวด,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,470100,"['42,053,918', '42,053,918']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,"['0.07', '0.07']"
กำไรก่อนภาษีเงินได้,กำไรก่อนภาษีเงินได้,510200,"['53,200,159', '53,200,159']"
ค่าเสื่อมราคา,ค่าเสื่อมราคา,510310,"['22,814,312', '22,814,312']"
ค่าตัดจำหน่าย,ค่าตัดจำหน่าย,510320,"['384,215', '384,215']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,"['29,382', '29,382']"
ภาระผูกพันผลประโยชน์พนักงาน,ภาระผูกพันผลประโยชน์พนักงาน,514910,"['2,056,688', '2,056,688']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,514800,"['6,356,937', '6,356,937']"
กลับรายการค่าเผื่อการลดมูลค่าในสินค้าคงเหลือ,(โอนกลับ) ขาดทุนจากการลดมูลค่าของสินค้าคงเหลือ,510500,"['(5,014,512)', '(5,014,512)']"
ส่วนแบ่งขาดทุนของบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งขาดทุนของบริษัทร่วมตามวิธีส่วนได้เสีย,510600,"['9,558,219', '9,558,219']"
ขาดทุน(กำไร)จากอัตราแลกเปลี่ยนที่ยังไม่เกิดขึ้น,ขาดทุน(กำไร)จากอัตราแลกเปลี่ยนที่ยังไม่เกิดขึ้น,510800,"['128,551', '128,551']"
ลูกหนี้การค้าและลูกหนี้อื่น,ลูกหนี้การค้าและลูกหนี้อื่น,515800,"['(70,881,102)', '(70,881,102)']"
สินค้าคงเหลือ,สินค้าคงเหลือ,516300,"['67,428,718', '67,428,718']"
ผ่านกำไรหรือขาดทุน,หนี้สินดำเนินงานอื่น เพิ่มขึ้น (ลดลง),518300,"['(41,776)', '(41,776)']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์ดำเนินงานอื่น (เพิ่มขึ้น) ลดลง,516600,"['(848,407)', '(848,407)']"
สินทรัพย์ไม่หมุนเวียนอื่น,สินทรัพย์ดำเนินงานอื่น (เพิ่มขึ้น) ลดลง,516600,"['137,193', '137,193']"
เจ้าหนี้การค้าและเจ้าหนี้อื่น,เจ้าหนี้การค้าและเจ้าหนี้อื่น,517600,"['48,271,364', '48,271,364']"
หนี้สินหมุนเวียนอื่น,หนี้สินดำเนินงานอื่น เพิ่มขึ้น (ลดลง),518300,"['86,889', '86,889']"
ภาระผูกพันผลประโยชน์พนักงานจ่าย,ภาระผูกพันผลประโยชน์พนักงานจ่าย,518700,"['(1,146,234)', '(1,146,234)']"
หนี้สินไม่หมุนเวียนอื่น,หนี้สินไม่หมุนเวียนอื่น,518300,"['5,245,384', '5,245,384']"
จ่ายดอกเบี้ย,จ่ายดอกเบี้ย,519600,"['(6,372,279)', '(6,372,279)']"
จ่ายภาษีเงินได้,(จ่าย) คืนภาษีเงินได้,519900,"['(552,400)', '(552,400)']"
เงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,เงินสดสุทธิได้มาจาก (ใช้ไปใน) กิจกรรมดำเนินงาน,519999,"['130,841,301', '130,841,301']"
เงินสดจ่ายเพื่อซื้ออาคารและอุปกรณ์,เงินสดจ่ายเพื่อซื้ออาคารและอุปกรณ์,521710,"['(109,950,971)', '(109,950,971)']"
เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,521720,"['(89,442)', '(89,442)']"
เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,"['(110,040,413)', '(110,040,413)']"
เงินสดรับจากเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดรับจากเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530313,"['213,632,914', '213,632,914']"
เงินสดจ่ายคืนเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดจ่ายคืนเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530413,"['(252,822,432)', '(252,822,432)']"
เงินสดรับจากเงินกู้ยืมระยะยาวจากสถาบันการเงิน,เงินสดรับจากเงินกู้ยืมระยะยาวจากสถาบันการเงิน,530333,"['101,000,000', '101,000,000']"
เงินสดจ่ายคืนเงินกู้ยืมระยะยาวจากสถาบันการเงิน,เงินสดจ่ายคืนเงินกู้ยืมระยะยาวจากสถาบันการเงิน,530423,"['(43,430,000)', '(43,430,000)']"
เงินสดจ่ายคืนเงินต้นตามสัญญาเช่า,เงินสดจ่ายคืนเงินต้นตามสัญญาเช่า,530500,"['(5,385,033)', '(5,385,033)']"
เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมจัดหาเงิน,เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมจัดหาเงิน,539999,"['12,995,449', '12,995,449']"
เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้นสุทธิ,เงินสดและรายการเทียบเท่าเงินสด เพิ่มขึ้น (ลดลง) สุทธิ,509999,"['33,796,337', '33,796,337']"
เงินสดและรายการเทียบเท่าเงินสดต้นงวด,เงินสดและรายการเทียบเท่าเงินสดต้นงวด,599998,"['87,059,119', '87,059,119']"
เงินสดและรายการเทียบเท่าเงินสดคงเหลือสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดคงเหลือสิ้นงวด,599999,"['120,855,456', '120,855,456']"
