account_name,taxonomy_account_name,account_code,values
เงินสดจ่ายในการซื้อเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,เงินสดจ่ายในการซื้อเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,520300,"['(12,724,797,412)', '(12,724,797,412)']"
เงินสดรับจากการไถ่ถอนเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,เงินสดรับจากการไถ่ถอนเงินลงทุนในตราสารหนี้ที่วัดมูลค่าด้วยราคาทุนตัดจำหน่าย,520200,"['2,151,000,000', '2,151,000,000']"
เงินสดรับจากการลดทุนเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,เงินสดรับจากการลดทุนเงินลงทุนในตราสารทุนที่กำหนดให้วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,529900,"['46,406,250', '46,406,250']"
เงินสดจ่ายจากการซื้ออาคารและอุปกรณ์,เงินสดจ่ายจากการซื้ออาคารและอุปกรณ์,521710,"['(67,161,589)', '(45,766,532)']"
เงินสดรับจากการขายอาคารและอุปกรณ์,เงินสดรับจากการขายอาคารและอุปกรณ์,521610,"['13,701,560', '13,508,969']"
เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,521720,"['(144,965,612)', '(142,053,288)']"
เงินปันผลรับ,เงินปันผลรับ,529700,"['9,694,251', '9,694,251']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,529900,"['805,404,403', '805,383,212']"
เงินสดสุทธิ(ใช้ไปใน)ได้มาจากกิจกรรมลงทุน,เงินสดสุทธิ(ใช้ไปใน)ได้มาจากกิจกรรมลงทุน,529999,"['(34,181,966,449)', '(34,157,872,850)']"
ผ่านกำไรหรือขาดทุนและการกู้ยืมเงิน,ผ่านกำไรหรือขาดทุนและการกู้ยืมเงิน,530620,"['23,008,046,491', '23,008,046,491']"
ผ่านกำไรหรือขาดทุนและการกู้ยืมเงิน,ผ่านกำไรหรือขาดทุนและการกู้ยืมเงิน,530610,"['(16,437,655,258)', '(16,437,655,258)']"
เงินปันผลจ่าย,เงินปันผลจ่าย,539800,"['(348,222,618)', '(348,222,618)']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,"['(56,658,658)', '(37,913,287)']"
เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมจัดหาเงิน,เงินสดสุทธิได้มาจาก(ใช้ไปใน)กิจกรรมจัดหาเงิน,539999,"['6,165,509,957', '6,184,255,328']"
(กำไร)ขาดทุนจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,(กำไร)ขาดทุนจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,540200,"['(19,171,888)', '(19,171,888)']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,"['818,440,867', '817,779,386']"
เงินสดและรายการเทียบเท่าเงินสดณวันปลายงวด,เงินสดและรายการเทียบเท่าเงินสดณวันปลายงวด,599999,"['921,314,538', '920,589,958']"
