account_name,taxonomy_account_name,account_code,parent_account_code,values
ประมาณการหนี้สิน,ประมาณการหนี้สิน,202800,209999,"['19,781,737', '-']"
หนี้สินภาษีเงินได้รอตัดบัญชี,หนี้สินภาษีเงินได้รอตัดบัญชี,203200,209999,"['1,295,276', '-']"
หนี้สินอื่น,หนี้สินอื่น,209900,209999,"['80,393,736', '230,829']"
รวมหนี้สิน,รวมหนี้สิน,209999,309999,"['2,945,759,507', '1,480,828']"
หุ้นสามัญ,หุ้นสามัญจดทะเบียน,310120,310100,"['33,991,922', '33,991,922']"
หุ้นสามัญ,หุ้นสามัญชำระแล้ว,310220,310200,"['33,671,073', '33,671,073']"
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,310400,"['11,019,190', '407,069,914']"
องค์ประกอบอื่นของส่วนของเจ้าของ,องค์ประกอบอื่นของส่วนของเจ้าของ,319990,319900,"['21,627,277', '-']"
ทุนสำรองตามกฎหมาย,ทุนสำรองตามกฎหมาย,310611,310610,"['6,933,927', '-']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['373,790,649', '(228,669)']"
รวมส่วนของบริษัทใหญ่,รวมส่วนของบริษัทใหญ่,319999,309998,"['447,042,116', '440,512,318']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,309998,"['6,332,350', '-']"
รวมส่วนของเจ้าของ,รวมส่วนของเจ้าของ,309998,309999,"['453,374,466', '440,512,318']"
รวมหนี้สินและส่วนของเจ้าของ,รวมหนี้สินและส่วนของเจ้าของ,309999,,"['3,399,133,973', '441,993,146']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,400599,"['30,555,907', '-']"
ค่าใช้จ่ายดอกเบี้ย,ค่าใช้จ่ายดอกเบี้ย,429900,400599,"['4,487,577', '1,922']"
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,400599,409994,"['26,068,330', '(1,922)']"
รายได้ค่าธรรมเนียมและบริการ,รายได้ค่าธรรมเนียมและบริการ,410113,400699,"['11,983,675', '-']"
ค่าใช้จ่ายค่าธรรมเนียมและบริการ,ค่าใช้จ่ายค่าธรรมเนียมและบริการ,422200,400699,"['2,636,978', '-']"
รายได้ค่าธรรมเนียมและบริการสุทธิ,รายได้ค่าธรรมเนียมและบริการสุทธิ,400699,409994,"['9,346,697', '-']"
ผ่านกำไรหรือขาดทุน,กำไร (ขาดทุน) สุทธิจากเครื่องมือทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน - อื่น ๆ,431390,431300,"['2,746,174', '-']"
กำไร(ขาดทุน)สุทธิจากเงินลงทุน,กำไร(ขาดทุน)สุทธิจากเงินลงทุน,431400,409994,"['4,261', '-']"
ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมและการร่วมค้า,ส่วนแบ่งกำไร (ขาดทุน) จากเงินลงทุนตามวิธีส่วนได้เสีย,431100,409994,"['52,775', '-']"
รายได้เงินปันผล,รายได้เงินปันผล,410202,409994,"['77,781', '-']"
รายได้จากการดำเนินงานอื่นๆ,รายได้จากการดำเนินงานอื่นๆ,410200,409994,"['406,267', '-']"
ค่าใช้จ่ายเกี่ยวกับพนักงาน,ค่าใช้จ่ายเกี่ยวกับพนักงาน,422400,429800,"['7,298,595', '38,675']"
ค่าตอบแทนกรรมการ,ค่าตอบแทนกรรมการ,422600,429800,"['78,056', '45,000']"
ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,ค่าใช้จ่ายเกี่ยวกับอาคารสถานที่และอุปกรณ์,429820,429800,"['2,777,042', '-']"
ค่าภาษีอากร,ค่าภาษีอากร,429830,429800,"['980,502', '-']"
ค่าใช้จ่ายอื่นๆ,ค่าใช้จ่ายอื่นๆ,429890,429800,"['4,803,950', '10,449']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,409994,"['10,250,000', '-']"
กำไร(ขาดทุน)จากการดำเนินงานก่อนภาษีเงินได้,กำไร (ขาดทุน) จากการดำเนินงานก่อนภาษีเงินได้,409994,409995,"['12,514,140', '(96,046)']"
ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['2,680,941', '-']"
กำไร(ขาดทุน)สุทธิ,กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,409991,409999,"['9,833,199', '(96,046)']"
