account_name,taxonomy_account_name,account_code,parent_account_code,values
ส่วนเกินมูลค่าหุ้นสามัญ,ส่วนเกินมูลค่าหุ้นสามัญ,310420,310400,"['478,000', '478,000']"
ทุนสำรองตามกฎหมาย,ทุนสำรองตามกฎหมาย,310611,310610,"['25,000', '25,000']"
ทุนสำรองเพื่อการขยายกิจการ,ทุนสำรองเพื่อการขยายกิจการ,310619,310610,"['4,850,000', '4,850,000']"
ยังไม่ได้จัดสรร,ยังไม่ได้จัดสรร,310620,310600,"['13,636,634', '13,450,893']"
ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินต่างประเทศ,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงินต่างประเทศ,319950,319900,"['(107,235)', '0.0']"
ผลขาดทุนสะสมจากการป้องกันความเสี่ยงกระแสเงินสด,ผลขาดทุนสะสมจากการป้องกันความเสี่ยงกระแสเงินสด,319917,319910,"['(994,479)', '(994,479)']"
รวมส่วนของผู้ถือหุ้นบริษัทใหญ่,รวมส่วนของผู้ถือหุ้นบริษัทใหญ่,319999,309998,"['18,137,920', '18,059,414']"
ส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนได้เสียที่ไม่มีอำนาจควบคุม,320130,309998,"['315,866', '0.0']"
รวมส่วนของผู้ถือหุ้น,รวมส่วนของผู้ถือหุ้น,309998,309999,"['18,453,786', '18,059,414']"
รวมหนี้สินและส่วนของผู้ถือหุ้น,รวมหนี้สินและส่วนของผู้ถือหุ้น,309999,,"['87,425,790', '81,807,542']"
รายได้จากบัตรเครดิต,จากลูกหนี้เงินให้สินเชื่อ,410109,410108,"['1,594,207', '1,566,775']"
รายได้จากการให้กู้ยืม,จากลูกหนี้เงินให้สินเชื่อ,410109,410108,"['2,586,425', '2,551,912']"
รายได้จากการให้เช่าซื้อ,จากลูกหนี้ตามสัญญาเช่า,410110,410108,"['257,892', '80,669']"
หนี้สูญรับคืน,หนี้สูญรับคืน,430700,429999,"['310,059', '310,059']"
กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,439740,439700,"['319,764', '319,764']"
รายได้จากการให้บริการติดตามหนี้,รายได้จากการให้บริการ,410103,410100,"['48,885', '0.0']"
รายได้จากธุรกิจนายหน้าประกันภัย,ค่านายหน้าอื่น ๆ,410119,410115,"['174,472', '162,917']"
อื่นๆ,อื่นๆ,410200,419999,"['52,696', '32,105']"
ค่าใช้จ่ายในการดำเนินงานและการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,422100,"['1,934,391', '1,728,115']"
ค่าตอบแทนกรรมการและผู้บริหาร,ค่าตอบแทนกรรมการและผู้บริหาร,422600,429999,"['39,440', '28,924']"
ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,กำไร (ขาดทุน) จากการขายสินทรัพย์ที่ไม่ใช่สินทรัพย์ทางการเงิน,439740,439700,"['5,725', '5,259']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,409995,"['448,318', '467,061']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,429999,"['2,005,119', '1,745,778']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['194,092', '206,502']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,,"['717,315', '842,562']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,,"['678,111', '842,562']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['39,204', '0.0']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,,"['2.71', '3.37']"
กำไรสำหรับงวด,กำไร (ขาดทุน) สุทธิ สำหรับงวด / กำไร (ขาดทุน) จากการดำเนินงานต่อเนื่อง,409991,409999,"['717,315', '842,562']"
-ส่วนที่เป็นของบริษัทใหญ่,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,409998,"['2,644', '0.0']"
-ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ผลต่างอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,409998,"['12,805', '0.0']"
ผลกำไร(ขาดทุน)จากการป้องกันความเสี่ยงกระแสเงินสด,กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,440200,409998,"['(33,796)', '(33,796)']"
กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี,กำไร (ขาดทุน) เบ็ดเสร็จอื่น - สุทธิจากภาษี,409998,409999,"['(18,347)', '(33,796)']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไร (ขาดทุน) เบ็ดเสร็จรวม สำหรับงวด,409999,,"['698,968', '808,766']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,,"['646,959', '808,766']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['52,009', '0.0']"
รายได้จากบัตรเครดิต,รายได้จากบัตรเครดิต,410109,410108,"['3,143,898', '3,116,051']"
รายได้จากการให้กู้ยืม,รายได้จากการให้กู้ยืม,410109,410108,"['5,198,321', '5,102,412']"
รายได้จากการให้เช่าซื้อ,รายได้จากการให้เช่าซื้อ,410110,410108,"['530,565', '164,390']"
หนี้สูญรับคืน,หนี้สูญรับคืน,430700,429999,"['638,405', '638,405']"
กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,439790,439700,"['319,764', '319,764']"
รายได้จากการให้บริการติดตามหนี้,รายได้จากการให้บริการติดตามหนี้,410103,410100,"['106,578', '29']"
รายได้จากธุรกิจนายหน้าประกันภัย,รายได้จากธุรกิจนายหน้าประกันภัย,410119,410115,"['325,067', '273,321']"
รายได้จากเงินปันผล,รายได้จากเงินปันผล,410202,410100,"['0.0', '222,200']"
อื่นๆ,อื่นๆ,410200,419999,"['123,015', '61,196']"
ค่าใช้จ่ายในการดำเนินงานและการบริหาร,ค่าใช้จ่ายในการดำเนินงานและการบริหาร,422120,422100,"['3,822,812', '3,444,904']"
ค่าตอบแทนกรรมการและผู้บริหาร,ค่าตอบแทนกรรมการและผู้บริหาร,422600,429999,"['71,908', '43,856']"
ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,ขาดทุนจากการขายและตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,439740,439700,"['7,749', '6,465']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,409995,"['901,485', '938,540']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,430700,429999,"['3,231,080', '2,617,779']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,439800,409995,"['549,570', '523,829']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,,"['1,801,009', '2,322,395']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,460100,,"['1,827,541', '2,322,395']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['(26,532)', '0.0']"
กำไรต่อหุ้นขั้นพื้นฐาน,กำไรต่อหุ้นขั้นพื้นฐาน,480100,,"['7.31', '9.29']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409991,409999,"['1,801,009', '2,322,395']"
-ส่วนที่เป็นของบริษัทใหญ่,-ส่วนที่เป็นของบริษัทใหญ่,440500,409998,"['13,990', '0.0']"
-ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,-ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,440500,409998,"['27,553', '0.0']"
ผลกำไร(ขาดทุน)จากการป้องกันความเสี่ยงกระแสเงินสด,กำไร (ขาดทุน) จากการวัดมูลค่ายุติธรรมเครื่องมือที่ใช้สำหรับการป้องกันความเสี่ยงในกระแสเงินสด,440200,409998,"['(98,904)', '(98,904)']"
กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี,กำไร(ขาดทุน)เบ็ดเสร็จอื่นสำหรับงวด-สุทธิจากภาษี,409998,409999,"['(57,361)', '(98,904)']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,,"['1,743,648', '2,223,491']"
ส่วนที่เป็นของบริษัทใหญ่,ส่วนที่เป็นของบริษัทใหญ่,470100,,"['1,742,627', '2,223,491']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['1,021', '0.0']"
กำไรสำหรับงวด,กำไรสำหรับงวด,510100,519997,"['1,801,009', '2,322,395']"
ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,514900,519997,"['549,570', '523,829']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น,510400,519997,"['3,231,080', '2,617,779']"
ค่าเสื่อมราคาส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์สิทธิการใช้,ค่าเสื่อมราคาส่วนปรับปรุงอาคารเช่าและอุปกรณ์และสินทรัพย์สิทธิการใช้,510310,510300,"['459,574', '386,336']"
ค่าตัดจำหน่ายสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,ค่าตัดจำหน่ายสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,510320,510300,"['98,782', '77,772']"
ขาดทุนจากการขายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,ขาดทุนจากการขายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,511510,511500,"['5,649', '5,243']"
ขาดทุนจากการตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,ขาดทุนจากการตัดจำหน่ายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,511520,511500,"['2,100', '1,222']"
ค่าใช้จ่ายผลประโยชน์พนักงาน,ค่าใช้จ่ายผลประโยชน์พนักงาน,514910,519997,"['47,972', '43,332']"
กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,กำไรจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,511610,511600,"['(319,764)', '(319,764)']"
(กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจากอัตราแลกเปลี่ยน,(กำไร)ขาดทุนที่ยังไม่เกิดขึ้นจากอัตราแลกเปลี่ยน,510800,519997,"['0.0', '(9,382)']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,514720,514700,"['(6,591,538)', '(5,865,607)']"
(กำไร)ขาดทุนจากการยกเลิกสัญญาเช่า,(กำไร)ขาดทุนจากการยกเลิกสัญญาเช่า,515000,519997,"['(317)', '44']"
กำไรจากส่วนลดรับจากสัญญาเช่า,กำไรจากส่วนลดรับจากสัญญาเช่า,515000,519997,"['(69)', '(69)']"
รายได้จากเงินปันผล,รายได้จากเงินปันผล,514710,514700,"['0.0', '(222,200)']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,514800,519997,"['901,485', '938,540']"
ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,ลูกหนี้การค้าและลูกหนี้หมุนเวียนอื่น,515800,519998,"['(3,074,414)', '(3,106,929)']"
สินทรัพย์หมุนเวียนอื่น,สินทรัพย์หมุนเวียนอื่น,516600,519998,"['(14,876)', '1,427']"
สินทรัพย์ไม่หมุนเวียนอื่น,สินทรัพย์ไม่หมุนเวียนอื่น,516600,519998,"['4,573', '1,140']"
เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,เจ้าหนี้การค้าและเจ้าหนี้หมุนเวียนอื่น,517600,519998,"['(308,799)', '(210,761)']"
หนี้สินหมุนเวียนอื่น,หนี้สินหมุนเวียนอื่น,518300,519998,"['25,736', '17,208']"
หนี้สินไม่หมุนเวียนอื่น,หนี้สินไม่หมุนเวียนอื่น,518300,519998,"['3,313', '(5,090)']"
ดอกเบี้ยรับ,ดอกเบี้ยรับ,519500,519999,"['6,443,048', '5,715,842']"
เงินปันผลรับ,เงินปันผลรับ,519700,519999,"['0.0', '222,200']"
จ่ายต้นทุนทางการเงิน,จ่ายต้นทุนทางการเงิน,519600,519999,"['(864,691)', '(916,564)']"
ภาษีเงินได้จ่ายออก,ภาษีเงินได้จ่ายออก,519900,519999,"['(642,469)', '(571,768)']"
จ่ายผลประโยชน์พนักงาน,จ่ายผลประโยชน์พนักงาน,518700,519998,"['(1,052)', '0.0']"
กระแสเงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,กระแสเงินสดสุทธิได้มาจากกิจกรรมดำเนินงาน,519999,509999,"['1,755,902', '1,646,175']"
เงินสดรับจากเงินฝากประจำธนาคารที่มีภาระผูกพัน,เงินสดรับจากเงินฝากประจำธนาคารที่มีภาระผูกพัน,522400,529999,"['21', '0.0']"
เงินสดจ่ายเพื่อซื้อส่วนปรับปรุงอาคารเช่าและอุปกรณ์,เงินสดจ่ายเพื่อซื้อส่วนปรับปรุงอาคารเช่าและอุปกรณ์,521710,521700,"['(96,917)', '(73,534)']"
เงินสดรับจากการขายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,เงินสดรับจากการขายส่วนปรับปรุงอาคารเช่าและอุปกรณ์,521610,521600,"['1,824', '1,312']"
เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตนอื่นนอกจากค่าความนิยม,521720,521700,"['(195,469)', '(190,447)']"
มูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,เงินสดจ่ายเพื่อลงทุนในตราสารทุนที่เลือกกำหนดให้แสดงด้วยมูลค่ายุติธรรมผ่านกำไรขาดทุนเบ็ดเสร็จอื่น,520300,529999,"['(144,000)', '(144,000)']"
กระแสเงินสดสุทธิใช้ไปในกิจกรรมลงทุน,กระแสเงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,509999,"['(434,541)', '(406,669)']"
เงินสดรับจากเงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดรับจากเงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530313,530310,"['38,743,380', '35,210,983']"
เงินสดจ่ายชำระคืนเงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,เงินสดจ่ายชำระคืนเงินเบิกเกินบัญชีและเงินกู้ยืมระยะสั้นจากสถาบันการเงิน,530413,530410,"['(38,410,266)', '(34,480,103)']"
เงินสดรับจากเงินกู้ยืมระยะยาว,เงินสดรับจากเงินกู้ยืมระยะยาว,530320,530300,"['2,879,138', '2,571,061']"
เงินสดจ่ายชำระคืนเงินกู้ยืมระยะยาว,เงินสดจ่ายชำระคืนเงินกู้ยืมระยะยาว,530420,530400,"['(3,491,220)', '(3,491,220)']"
เงินสดรับจากเงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,เงินสดรับจากเงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,530320,530300,"['0.0', '239,997']"
เงินสดจ่ายชำระคืนเงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,เงินสดจ่ายชำระคืนเงินกู้ยืมระยะยาวภายใต้โครงการแปลงสินทรัพย์เป็นหลักทรัพย์,530420,530400,"['0.0', '(239,997)']"
เงินสดจ่ายชำระคืนหุ้นกู้ระยะยาว,เงินสดจ่ายชำระคืนหุ้นกู้ระยะยาว,530800,539999,"['(522,600)', '(522,600)']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,539999,"['(283,812)', '(244,125)']"
เงินสดรับจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,เงินสดรับจากการขายลูกหนี้ที่ตัดจำหน่ายแล้ว,539900,539999,"['416,869', '416,869']"
เงินปันผลจ่าย,เงินปันผลจ่าย,539800,539999,"['(670,390)', '(662,488)']"
กระแสเงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,กระแสเงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,539999,509999,"['(1,338,901)', '(1,201,623)']"
ก่อนผลกระทบของอัตราแลกเปลี่ยน,เงินสดและรายการเทียบเท่าเงินสดเพิ่มขึ้น(ลดลง)สุทธิก่อนผลกระทบของอัตราแลกเปลี่ยน,509999,599999,"['(17,540)', '37,883']"
ผลกระทบของอัตราแลกเปลี่ยนต่อเงินสดและรายการเทียบเท่าเงินสด,ผลกระทบของอัตราแลกเปลี่ยนต่อเงินสดและรายการเทียบเท่าเงินสด,540100,599999,"['(51,430)', '0.0']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,599999,"['5,105,168', '3,157,192']"
เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,599999,,"['5,036,198', '3,195,075']"
