account_name,taxonomy_account_name,account_code,values
รายได้ดอกเบี้ยสุทธิ,รายได้ดอกเบี้ยสุทธิ,514500,"['(40,415,391)', '(26,214,467)']"
เงินสดรับดอกเบี้ย,รับดอกเบี้ย,519500,"['49,423,348', '33,447,707']"
เงินสดจ่ายดอกเบี้ย,จ่ายดอกเบี้ย,519600,"['(9,653,515)', '(8,035,566)']"
รายได้จากเงินปันผล,รายได้จากเงินปันผล,514710,"['(221,637)', '(1,870,256)']"
เงินสดรับเงินปันผล,รับเงินปันผล,519700,"['221,642', '217,599']"
ค่าใช้จ่ายค้างจ่ายอื่นเพิ่มขึ้น(ลดลง),รายการปรับปรุงอื่น ๆ,515000,"['(1,400,048)', '160,805']"
เงินสดจ่ายภาษีเงินได้,ภาษีเงินได้,514900,"['(3,021,244)', '(912,963)']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,515200,"['(67,125,793)', '(68,326,100)']"
สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,สินทรัพย์ทางการเงินที่วัดมูลค่าด้วยมูลค่ายุติธรรมผ่านกำไรหรือขาดทุน,515300,"['(6,166)', '95,921']"
เงินให้สินเชื่อแก่ลูกหนี้,เงินให้สินเชื่อแก่ลูกหนี้,515800,"['(78,008,863)', '(54,130,101)']"
ทรัพย์สินรอการขาย,ทรัพย์สินรอการขาย,516400,"['10,779,759', '9,902,246']"
สินทรัพย์อื่น,สินทรัพย์อื่น,516600,"['5,192,377', '5,149,130']"
เงินรับฝาก,เงินรับฝาก,516800,"['40,605,073', '34,722,264']"
รายการระหว่างธนาคารและตลาดเงิน,รายการระหว่างธนาคารและตลาดเงิน,516900,"['38,701,576', '36,562,951']"
หนี้สินจ่ายคืนเมื่อทวงถาม,หนี้สินจ่ายคืนเมื่อทวงถาม,517000,"['1,708,286', '1,698,861']"
หนี้สินอื่น,หนี้สินอื่น,518300,"['2,525,921', '3,801,308']"
เงินสดสุทธิจากกิจกรรมดำเนินงาน,เงินสดสุทธิจากกิจกรรมดำเนินงาน,519999,"['(15,258,287)', '(10,558,669)']"
เงินสดรับจากการจำหน่ายเงินลงทุนในหลักทรัพย์,เงินสดรับจากการจำหน่ายเงินลงทุนในหลักทรัพย์,520210,"['49,414,031', '49,232,724']"
เงินสดจ่ายจากการซื้อเงินลงทุนในหลักทรัพย์,เงินสดจ่ายจากการซื้อเงินลงทุนในหลักทรัพย์,520300,"['(18,411,482)', '(17,763,623)']"
เงินสดจ่ายเพื่อลงทุนในบริษัทย่อยและการร่วมค้า,เงินสดจ่ายเพื่อลงทุนในบริษัทย่อยและการร่วมค้า,521200,"['(810,941)', '(810,941)']"
เงินสดรับจากเงินปันผลที่ได้รับจากบริษัทย่อยบริษัทร่วมและการร่วมค้า,รับเงินปันผล,529700,"['-', '1,652,662']"
เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,เงินสดรับจากการขายที่ดินอาคารและอุปกรณ์,521610,"['184,804', '80,865']"
เงินสดจ่ายในการซื้อที่ดินอาคารและอุปกรณ์,เงินสดจ่ายในการซื้อที่ดินอาคารและอุปกรณ์,521710,"['(1,094,601)', '(947,807)']"
เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายเพื่อซื้อสินทรัพย์ไม่มีตัวตน,521720,"['(661,657)', '(570,207)']"
เงินสดสุทธิจากกิจกรรมลงทุน,เงินสดสุทธิจากกิจกรรมลงทุน,529999,"['28,620,154', '30,873,673']"
เงินสดรับจากเงินกู้ยืมและการออกตราสารหนี้,เงินสดรับจากเงินกู้ยืมและการออกตราสารหนี้,530620,"['12,240,638', '-']"
เงินสดจ่ายชำระคืนเงินกู้ยืมและตราสารหนี้,เงินสดจ่ายชำระคืนเงินกู้ยืมและตราสารหนี้,530610,"['(23,188,233)', '(17,904,880)']"
เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,เงินสดจ่ายชำระหนี้สินตามสัญญาเช่า,530500,"['(769,645)', '(563,143)']"
เงินปันผลจ่าย,เงินปันผลจ่าย,539800,"['(3,310,093)', '(3,310,093)']"
เงินสดสุทธิจากกิจกรรมจัดหาเงิน,เงินสดสุทธิจากกิจกรรมจัดหาเงิน,539999,"['(15,027,333)', '(21,778,116)']"
ผลกระทบจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,ผลกระทบจากการแปลงค่างบการเงินจากการดำเนินงานในต่างประเทศ,540200,"['423,845', '-']"
ผลกระทบของการเปลี่ยนแปลงในอัตราแลกเปลี่ยนที่มีต่อเงินสด,ผลกระทบของการเปลี่ยนแปลงในอัตราแลกเปลี่ยนที่มีต่อเงินสด,540100,"['26,642', '26,642']"
เงินสดและรายการเทียบเท่าเงินสดณวันที่{{number}}{{month_one}},เงินสดและรายการเทียบเท่าเงินสดณวันที่{{number}}{{month_one}},599998,"['38,717,903', '27,577,248']"
เงินสดและรายการเทียบเท่าเงินสดณวันที่{{number}}{{month_six}},เงินสดและรายการเทียบเท่าเงินสดณวันที่{{number}}{{month_six}},599999,"['37,502,924', '26,140,778']"
