account_name,taxonomy_account_name,account_code,parent_account_code,values
เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,เงินสดจ่ายซื้อสินทรัพย์ไม่มีตัวตน,521720,521700,"['(9,283)']"
เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,เงินสดสุทธิใช้ไปในกิจกรรมลงทุน,529999,509999,"['(16,151)']"
เงินสดรับจากตราสารหนี้ที่ออกและเงินกู้ยืม,เงินสดรับจากตราสารหนี้ที่ออกและเงินกู้ยืม,530620,530600,"['12,500,000']"
เงินสดจ่ายชำระคืนตราสารหนี้ที่ออกและเงินกู้ยืม,เงินสดจ่ายชำระคืนตราสารหนี้ที่ออกและเงินกู้ยืม,530610,530600,"['(12,895,442)']"
เงินสดจ่ายค่าธรรมเนียมในการออกตราสารหนี้และเงินกู้ยืม,รายการอื่น ๆ (กิจกรรมจัดหาเงิน),539900,539999,"['(1,864)']"
เงินสดจ่ายเงินปันผลให้แก่ผู้ถือหุ้น,เงินสดจ่ายเงินปันผลให้แก่ผู้ถือหุ้น,539800,539999,"['(1,777,561)']"
เงินสดจ่ายหนี้สินตามสัญญาเช่า,เงินสดจ่ายหนี้สินตามสัญญาเช่า,539900,539999,['(232)']
เงินสดและรายการเทียบเท่าเงินสดลดลงสุทธิ,เงินสดและรายการเทียบเท่าเงินสดลดลงสุทธิ,509999,599999,"['(959,710)']"
เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันต้นงวด,599998,599999,"['3,429,217']"
เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,เงินสดและรายการเทียบเท่าเงินสดณวันสิ้นงวด,599999,,"['2,469,507']"
