account_name,taxonomy_account_name,account_code,parent_account_code,values
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,460200,,"['96,775', '-']"
ส่วนของผู้เป็นเจ้าของของบริษัท,การแบ่งปันกำไร (ขาดทุน) เบ็ดเสร็จรวม : ผู้ถือหุ้นบริษัทใหญ่,470100,,"['1,043,835', '356,214']"
ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,ส่วนที่เป็นของส่วนได้เสียที่ไม่มีอำนาจควบคุม,470200,,"['96,917', '-']"
กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),กำไรต่อหุ้นขั้นพื้นฐาน(บาทต่อหุ้น),480100,,"['0.76', '0.26']"
รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,410108,410100,"['3,642,826', '357,880']"
เงินปันผลรับ,เงินปันผลรับ,410202,410100,"['16', '369,038']"
รายได้อื่น,รายได้อื่น,410200,419999,"['1,623,337', '1,729']"
รวมรายได้,รวมรายได้,419999,409992,"['5,266,179', '728,647']"
ค่าใช้จ่ายในการบริการ,ค่าใช้จ่ายในการบริการ,422200,429999,"['227,492', '21']"
ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,422120,422100,"['1,880,926', '73,265']"
ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(โอนกลับ),ผลขาดทุนด้านเครดิตที่คาดว่าจะเกิดขึ้น(โอนกลับ),430700,429999,"['50,873', '-']"
รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,429999,409992,"['2,159,291', '73,286']"
ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,429900,409995,"['(349,007)', '(294,718)']"
ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมตามวิธีส่วนได้เสีย,ส่วนแบ่งกำไรจากเงินลงทุนในบริษัทร่วมตามวิธีส่วนได้เสีย,431100,409992,"['9,005', '-']"
(ค่าใช้จ่าย)รายได้ภาษีเงินได้,ภาษีเงินได้,439800,409995,"['(510,602)', '1,679']"
กำไรสำหรับงวด,กำไรสำหรับงวด,409996,,"['2,256,284', '362,322']"
การวัดมูลค่าใหม่ของภาระผูกพันผลประโยชน์หลังออกจากงาน,การวัดมูลค่าใหม่ของภาระผูกพันผลประโยชน์หลังออกจากงาน,450600,409998,"['13,454', '336']"
ภาษีเงินได้ที่เกี่ยวกับรายการจะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ที่เกี่ยวกับรายการจะไม่จัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,459900,409998,"['(2,691)', '(67)']"
การป้องกันความเสี่ยงกระแสเงินสด,การป้องกันความเสี่ยงกระแสเงินสด,440200,409998,"['2,976', '2,976']"
ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,440500,409998,"['(70)', '-']"
ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,ภาษีเงินได้ที่เกี่ยวกับรายการที่จะจัดประเภทรายการใหม่เข้าไปไว้ในกำไรหรือขาดทุนในภายหลัง,449900,409998,"['(595)', '(595)']"
กำไรเบ็ดเสร็จรวมสำหรับงวด,กำไรเบ็ดเสร็จรวมสำหรับงวด,409999,,"['2,269,358', '364,972']"
